age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group,Segment
33,technician,divorced,secondary,no,855,yes,no,cellular,15,may,124,3,-1,0,unknown,no,0,0.08056579449094839,0.025213501423342822,0.0,0.0,VIP,31-40,Medium Value
28,management,single,tertiary,no,41,yes,no,cellular,15,may,885,3,352,2,other,yes,1,0.0731756032901785,0.1799511996746645,0.007272727272727273,10.25,VIP,18-30,VIP
32,management,married,tertiary,no,3387,yes,no,cellular,15,may,1111,5,-1,0,unknown,yes,1,0.10355346540046848,0.22590483936559577,0.0,564.5,VIP,31-40,VIP
26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,unknown,no,0,0.07133259491947053,0.008946726311508743,0.0,0.0,VIP,18-30,Low Value
49,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,64,6,-1,0,unknown,no,0,0.0961905107766056,0.013013420089467263,0.0,0.0,VIP,41-50,Medium Value
29,blue-collar,married,secondary,no,25,yes,no,cellular,15,may,50,5,-1,0,unknown,no,0,0.07303034154667443,0.010166734444896299,0.0,0.0,VIP,18-30,Low Value
27,self-employed,single,tertiary,no,362,yes,no,cellular,15,may,76,2,-1,0,unknown,no,0,0.07608991701922903,0.015453436356242375,0.0,0.0,VIP,18-30,Low Value
38,technician,married,tertiary,no,432,yes,no,cellular,15,may,10,2,373,1,other,no,0,0.07672543714705937,0.0020333468889792597,0.0036363636363636364,0.0,VIP,31-40,Low Value
43,blue-collar,married,secondary,no,5997,yes,no,cellular,15,may,270,3,-1,0,unknown,no,0,0.12724928730957094,0.05490036600244001,0.0,0.0,VIP,41-50,VIP
28,blue-collar,married,primary,no,278,yes,yes,telephone,15,may,31,9,373,4,other,no,0,0.07532729286583263,0.0063033753558357055,0.014545454545454545,0.0,VIP,18-30,Low Value
28,technician,single,tertiary,no,-594,yes,yes,cellular,15,may,296,2,353,2,other,no,0,0.06741052784486047,0.06018706791378609,0.007272727272727273,0.0,VIP,18-30,High Value
36,technician,married,tertiary,no,530,yes,no,cellular,15,may,239,2,-1,0,unknown,no,0,0.07761516532602183,0.04859699064660431,0.0,0.0,VIP,31-40,High Value
57,technician,married,secondary,no,225,yes,no,telephone,15,may,22,7,337,12,failure,no,0,0.07484611334047538,0.004473363155754371,0.04363636363636364,0.0,VIP,51-60,Medium Value
36,admin.,single,secondary,no,148,yes,no,cellular,15,may,1357,4,374,2,failure,yes,1,0.07414704119986201,0.27592517283448553,0.007272727272727273,29.6,VIP,31-40,VIP
30,admin.,married,primary,no,624,yes,no,cellular,15,may,212,2,368,1,failure,no,0,0.07846857806910829,0.04310695404636031,0.0036363636363636364,0.0,VIP,18-30,High Value
27,management,single,tertiary,no,7944,yes,no,cellular,15,may,99,3,346,1,other,no,0,0.14492582572222323,0.020130134200894673,0.0036363636363636364,0.0,VIP,18-30,VIP
38,services,single,secondary,no,70,yes,no,cellular,15,may,150,3,-1,0,unknown,no,0,0.07343889020027963,0.030500203334688898,0.0,0.0,VIP,31-40,Medium Value
30,management,single,tertiary,no,9,yes,yes,cellular,15,may,582,2,-1,0,unknown,no,0,0.07288507980317034,0.11834078893859293,0.0,0.0,VIP,18-30,VIP
36,blue-collar,married,secondary,no,249,yes,no,cellular,15,may,709,5,-1,0,unknown,yes,1,0.0750640059557315,0.14416429442862952,0.0,41.5,VIP,31-40,VIP
30,technician,single,secondary,no,1395,yes,no,cellular,15,may,199,2,354,1,failure,no,0,0.08546837833421096,0.04046360309068727,0.0036363636363636364,0.0,VIP,18-30,High Value
55,services,married,secondary,no,841,yes,no,cellular,15,may,140,9,372,4,failure,no,0,0.08043869046538232,0.028466856445709638,0.014545454545454545,0.0,VIP,51-60,Medium Value
33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no,0,0.09136055780509507,0.02074013826758845,0.0036363636363636364,0.0,VIP,31-40,Medium Value
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,0,0.07339349590543462,0.0030500203334688897,0.0,0.0,VIP,31-40,Low Value
24,blue-collar,divorced,secondary,no,513,yes,no,cellular,15,may,61,3,-1,0,unknown,no,0,0.07746082472354875,0.012403416022773485,0.0,0.0,VIP,18-30,Low Value
44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,no,0,0.0727852123545113,0.03090687271248475,0.0,0.0,VIP,41-50,Low Value
33,admin.,married,secondary,no,1293,yes,no,cellular,15,may,245,9,373,2,failure,no,0,0.08454233471937248,0.049816998779991864,0.007272727272727273,0.0,VIP,31-40,High Value
38,self-employed,single,tertiary,no,5774,yes,no,cellular,15,may,406,4,359,5,other,yes,1,0.1252247017594829,0.08255388369255795,0.01818181818181818,1154.8,VIP,31-40,VIP
26,services,single,secondary,no,0,yes,no,cellular,15,may,23,8,-1,0,unknown,no,0,0.0728033700724493,0.004676697844652297,0.0,0.0,VIP,18-30,Low Value
33,technician,married,secondary,no,-204,no,no,cellular,15,may,297,3,-1,0,unknown,no,0,0.07095128284277233,0.06039040260268402,0.0,0.0,VIP,31-40,High Value
44,blue-collar,divorced,primary,no,-97,yes,yes,cellular,15,may,197,3,288,4,failure,no,0,0.07192272075245584,0.040056933712891415,0.014545454545454545,0.0,VIP,41-50,Medium Value
32,blue-collar,divorced,secondary,no,201,yes,no,cellular,15,may,63,8,365,24,other,no,0,0.07462822072521927,0.012810085400569337,0.08727272727272728,0.0,VIP,31-40,High Value
26,admin.,single,secondary,no,140,yes,no,cellular,15,may,103,5,-1,0,unknown,no,0,0.07407441032810998,0.020943472956486377,0.0,0.0,VIP,18-30,Low Value
40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no,0,0.06179979300201552,0.2559983733224888,0.06545454545454546,0.0,VIP,31-40,VIP
34,management,single,tertiary,no,-184,yes,yes,cellular,15,may,80,3,352,1,other,no,0,0.07113286002215242,0.016266775111834077,0.0036363636363636364,0.0,VIP,31-40,Low Value
25,blue-collar,single,secondary,no,381,yes,no,cellular,15,may,951,1,-1,0,unknown,no,0,0.07626241533964012,0.1933712891419276,0.0,0.0,VIP,18-30,VIP
27,blue-collar,married,secondary,no,5854,no,no,cellular,15,may,255,2,-1,0,unknown,no,0,0.12595101047700324,0.05185034566897113,0.0,0.0,VIP,18-30,VIP
45,services,married,secondary,no,-1621,yes,yes,cellular,15,may,8,2,346,5,failure,no,0,0.05808653968369256,0.0016266775111834079,0.01818181818181818,0.0,VIP,41-50,Low Value
37,admin.,married,secondary,no,-557,yes,yes,cellular,15,may,284,15,-1,0,unknown,no,0,0.06774644562671364,0.05774705164701098,0.0,0.0,VIP,31-40,Medium Value
44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,no,0,0.07763332304395984,0.1118340788938593,0.007272727272727273,0.0,VIP,41-50,VIP
41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,no,0,0.07362046737965973,0.0156567710451403,0.014545454545454545,0.0,VIP,41-50,Low Value
34,technician,married,secondary,no,393,yes,no,cellular,15,may,314,2,177,6,other,no,0,0.07637136164726818,0.06384709231394876,0.02181818181818182,0.0,VIP,31-40,High Value
33,management,married,tertiary,no,3301,yes,no,cellular,15,may,536,2,-1,0,unknown,no,0,0.10277268352913407,0.10898739324928833,0.0,0.0,VIP,31-40,VIP
25,services,married,secondary,no,806,yes,yes,cellular,15,may,193,2,-1,0,unknown,no,0,0.08012093040146716,0.03924359495729971,0.0,0.0,VIP,18-30,Medium Value
30,technician,married,secondary,no,-910,yes,no,cellular,15,may,124,2,298,1,failure,no,0,0.06454160841065495,0.025213501423342822,0.0036363636363636364,0.0,VIP,18-30,Low Value
39,technician,single,tertiary,no,1674,no,no,cellular,15,may,12,10,178,1,failure,no,0,0.0880013799865633,0.0024400162667751117,0.0036363636363636364,0.0,VIP,31-40,Low Value
31,technician,single,tertiary,no,6138,yes,no,cellular,15,may,134,5,-1,0,unknown,no,0,0.12852940642420063,0.027246848312322082,0.0,0.0,VIP,31-40,VIP
34,technician,married,secondary,no,656,yes,no,cellular,15,may,10,7,372,1,other,no,0,0.07875910155611643,0.0020333468889792597,0.0036363636363636364,0.0,VIP,31-40,Low Value
54,admin.,divorced,secondary,no,-394,yes,no,cellular,15,may,895,5,365,2,failure,no,0,0.06922629963866142,0.18198454656364377,0.007272727272727273,0.0,VIP,51-60,VIP
38,management,married,tertiary,no,8,yes,no,cellular,15,may,17,8,-1,0,unknown,no,0,0.07287600094420134,0.0034566897112647418,0.0,0.0,VIP,31-40,Low Value
34,unemployed,married,secondary,no,-16,yes,no,cellular,15,may,212,3,364,2,other,no,0,0.07265810832894523,0.04310695404636031,0.007272727272727273,0.0,VIP,31-40,Medium Value
56,technician,single,secondary,no,751,yes,no,cellular,15,may,43,8,177,5,failure,no,0,0.07962159315817188,0.008743391622610817,0.01818181818181818,0.0,VIP,51-60,Medium Value
40,blue-collar,married,secondary,no,5,yes,no,cellular,15,may,364,2,-1,0,unknown,no,0,0.07284876436729433,0.07401382675884506,0.0,0.0,VIP,31-40,High Value
39,services,single,secondary,no,315,yes,no,cellular,15,may,14,3,-1,0,unknown,no,0,0.0756632106476858,0.0028466856445709637,0.0,0.0,VIP,31-40,Low Value
28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no,0,0.07387467543079186,0.07645384302562017,0.0036363636363636364,0.0,VIP,18-30,High Value
28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no,0,0.1037804368746936,0.004473363155754371,0.0,0.0,VIP,18-30,High Value
58,blue-collar,married,secondary,no,238,no,no,cellular,15,may,122,8,-1,0,unknown,no,0,0.07496413850707244,0.02480683204554697,0.0,0.0,VIP,51-60,Low Value
35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,no,0,0.11703557096944056,0.0069133794225294835,0.0,0.0,VIP,31-40,High Value
36,student,single,secondary,no,3551,yes,no,telephone,15,may,134,9,-1,0,unknown,no,0,0.10504239827138526,0.027246848312322082,0.0,0.0,VIP,31-40,High Value
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,15,may,21,2,-1,0,unknown,no,0,0.0728033700724493,0.004270028466856445,0.0,0.0,VIP,31-40,Low Value
30,blue-collar,married,secondary,no,-99,yes,no,cellular,15,may,144,5,-1,0,unknown,no,0,0.07190456303451782,0.029280195201301342,0.0,0.0,VIP,18-30,Low Value
43,services,divorced,secondary,no,7816,yes,no,telephone,15,may,16,3,-1,0,unknown,no,0,0.14376373177419063,0.0032533550223668157,0.0,0.0,VIP,41-50,VIP
40,admin.,married,secondary,no,0,yes,no,cellular,15,may,13,8,366,7,other,no,0,0.0728033700724493,0.0026433509556730377,0.025454545454545455,0.0,VIP,31-40,Low Value
60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,781,4,178,3,failure,no,0,0.07293047409801537,0.1588043920292802,0.01090909090909091,0.0,VIP,51-60,VIP
41,blue-collar,single,secondary,no,6393,yes,no,cellular,15,may,128,3,-1,0,unknown,no,0,0.13084451546129683,0.026026840178934526,0.0,0.0,VIP,41-50,VIP
39,services,married,secondary,no,435,yes,no,cellular,15,may,411,6,175,3,other,no,0,0.07675267372396638,0.08357055713704759,0.01090909090909091,0.0,VIP,31-40,VIP
31,housemaid,divorced,primary,no,168,yes,no,cellular,15,may,266,3,-1,0,unknown,no,0,0.07432861837924211,0.05408702724684831,0.0,0.0,VIP,31-40,High Value
32,blue-collar,married,primary,no,233,yes,no,cellular,15,may,391,2,-1,0,unknown,no,0,0.07491874421222741,0.07950386335908906,0.0,0.0,VIP,31-40,High Value
48,blue-collar,married,secondary,no,1267,yes,no,telephone,15,may,195,4,-1,0,unknown,no,0,0.08430628438617835,0.03965026433509557,0.0,0.0,VIP,41-50,High Value
48,blue-collar,married,primary,no,108,yes,no,telephone,15,may,74,5,367,7,other,no,0,0.07378388684110182,0.015046766978446523,0.025454545454545455,0.0,VIP,41-50,Medium Value
36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,no,0,0.07324823416193053,0.04717364782431883,0.01818181818181818,0.0,VIP,31-40,High Value
30,admin.,divorced,secondary,no,891,no,no,cellular,15,may,340,2,368,1,failure,no,0,0.08089263341383256,0.06913379422529484,0.0036363636363636364,0.0,VIP,18-30,High Value
31,blue-collar,married,secondary,no,1803,yes,no,telephone,15,may,350,8,360,1,failure,no,0,0.08917255279356491,0.0711671411142741,0.0036363636363636364,0.0,VIP,31-40,VIP
27,management,married,tertiary,no,54,yes,no,cellular,15,may,309,3,-1,0,unknown,no,0,0.07329362845677556,0.06283041886945913,0.0,0.0,VIP,18-30,High Value
43,technician,single,secondary,no,-266,yes,yes,cellular,15,may,12,5,-1,0,unknown,no,0,0.07038839358669403,0.0024400162667751117,0.0,0.0,VIP,41-50,Low Value
28,blue-collar,single,secondary,no,-208,yes,no,cellular,15,may,136,3,359,2,failure,no,0,0.0709149674068963,0.027653517690117934,0.007272727272727273,0.0,VIP,18-30,Low Value
49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,no,0,0.10284531440088611,0.07096380642537617,0.0,0.0,VIP,41-50,VIP
34,admin.,divorced,secondary,no,1268,yes,no,cellular,15,may,259,3,-1,0,unknown,no,0,0.08431536324514735,0.05266368442456283,0.0,0.0,VIP,31-40,High Value
30,management,single,tertiary,no,355,yes,no,cellular,15,may,153,2,-1,0,unknown,no,0,0.076026365006446,0.031110207401382674,0.0,0.0,VIP,18-30,Medium Value
32,blue-collar,single,secondary,no,138,yes,no,cellular,15,may,215,2,-1,0,unknown,no,0,0.07405625261017196,0.04371695811305409,0.0,0.0,VIP,31-40,Medium Value
29,admin.,single,secondary,no,-349,yes,no,cellular,15,may,233,4,-1,0,unknown,no,0,0.06963484829226664,0.04737698251321675,0.0,0.0,VIP,18-30,Medium Value
38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no,0,0.08961741688304614,0.06059373729158194,0.0,0.0,VIP,31-40,High Value
44,management,single,tertiary,no,-1313,yes,yes,cellular,15,may,104,10,-1,0,unknown,no,0,0.060882828246146034,0.0211468076453843,0.0,0.0,VIP,41-50,Low Value
38,management,married,tertiary,no,676,no,no,cellular,15,may,59,3,-1,0,unknown,no,0,0.07894067873549653,0.011996746644977633,0.0,0.0,VIP,31-40,Low Value
47,blue-collar,married,primary,no,537,yes,no,telephone,15,may,49,3,-1,0,unknown,no,0,0.07767871733880487,0.009963399755998373,0.0,0.0,VIP,41-50,Low Value
36,services,married,secondary,no,-74,yes,no,cellular,15,may,113,6,-1,0,unknown,no,0,0.07213153450874295,0.022976819845465637,0.0,0.0,VIP,31-40,Low Value
36,services,single,secondary,no,0,yes,no,cellular,15,may,1002,4,-1,0,unknown,yes,1,0.0728033700724493,0.20374135827572185,0.0,0.0,VIP,31-40,VIP
27,blue-collar,single,primary,no,-179,yes,no,cellular,15,may,54,2,-1,0,unknown,no,0,0.07117825431699745,0.010980073200488003,0.0,0.0,VIP,18-30,Low Value
24,admin.,single,secondary,no,290,yes,no,cellular,15,may,80,3,368,4,failure,no,0,0.07543623917346069,0.016266775111834077,0.014545454545454545,0.0,VIP,18-30,Low Value
35,blue-collar,divorced,secondary,no,1780,yes,no,cellular,15,may,306,3,347,9,failure,no,0,0.0889637390372778,0.06222041480276535,0.03272727272727273,0.0,VIP,31-40,VIP
36,admin.,single,secondary,no,185,yes,no,cellular,15,may,61,4,371,5,other,no,0,0.07448295898171518,0.012403416022773485,0.01818181818181818,0.0,VIP,31-40,Low Value
45,admin.,married,secondary,no,369,yes,no,cellular,15,may,20,5,-1,0,unknown,no,0,0.07615346903201206,0.004066693777958519,0.0,0.0,VIP,41-50,Low Value
45,blue-collar,single,primary,no,116,yes,no,cellular,15,may,16,5,365,1,failure,no,0,0.07385651771285386,0.0032533550223668157,0.0036363636363636364,0.0,VIP,41-50,Low Value
32,admin.,married,secondary,no,337,no,no,cellular,15,may,51,3,368,1,failure,no,0,0.07586294554500392,0.010370069133794225,0.0036363636363636364,0.0,VIP,31-40,Low Value
29,entrepreneur,married,secondary,no,422,yes,no,cellular,15,may,69,3,361,2,failure,no,0,0.07663464855736932,0.014030093533956893,0.007272727272727273,0.0,VIP,18-30,Low Value
40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes,1,0.0895175494343871,0.17893452623017486,0.0,368.2,VIP,31-40,VIP
27,technician,married,secondary,no,2460,yes,no,cellular,15,may,600,2,-1,0,unknown,no,0,0.09513736313620105,0.12200081333875559,0.0,0.0,VIP,18-30,VIP
31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no,0,0.07430138180233509,0.04432696217974787,0.0,0.0,VIP,31-40,Medium Value
45,self-employed,single,secondary,no,2762,yes,no,cellular,15,may,18,6,-1,0,unknown,no,0,0.09787917854484049,0.0036600244001626678,0.0,0.0,VIP,41-50,Medium Value
31,admin.,single,secondary,no,862,yes,no,cellular,15,may,47,2,-1,0,unknown,no,0,0.08062934650373142,0.00955673037820252,0.0,0.0,VIP,31-40,Low Value
33,management,married,secondary,no,1423,yes,no,cellular,15,may,333,2,364,3,failure,no,0,0.0857225863853431,0.06771045140300935,0.01090909090909091,0.0,VIP,31-40,VIP
25,retired,single,secondary,no,366,no,yes,cellular,15,may,102,2,364,2,failure,no,0,0.07612623245510505,0.02074013826758845,0.007272727272727273,0.0,VIP,18-30,Low Value
32,management,single,tertiary,no,6248,yes,no,cellular,15,may,64,3,371,2,failure,no,0,0.12952808091079115,0.013013420089467263,0.007272727272727273,0.0,VIP,31-40,VIP
41,management,married,tertiary,no,30,yes,no,cellular,15,may,101,4,291,6,failure,no,0,0.07307573584151944,0.020536803578690525,0.02181818181818182,0.0,VIP,41-50,Medium Value
37,blue-collar,married,primary,no,-137,yes,no,cellular,15,may,800,5,-1,0,unknown,no,0,0.07155956639369565,0.16266775111834078,0.0,0.0,VIP,31-40,VIP
29,blue-collar,single,secondary,no,244,yes,no,cellular,15,may,19,2,-1,0,unknown,no,0,0.07501861166088647,0.0038633590890605938,0.0,0.0,VIP,18-30,Low Value
57,retired,married,secondary,yes,32,yes,no,cellular,15,may,476,3,-1,0,unknown,no,0,0.07309389355945746,0.09678731191541277,0.0,0.0,VIP,51-60,VIP
54,management,married,tertiary,no,284,yes,yes,telephone,15,may,65,5,-1,0,unknown,no,0,0.07538176601964666,0.013216754778365189,0.0,0.0,VIP,51-60,Low Value
34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no,0,0.07441940696893215,0.0028466856445709637,0.0,0.0,VIP,31-40,Low Value
29,blue-collar,single,secondary,no,7531,no,no,cellular,15,may,50,2,-1,0,unknown,no,0,0.14117625696802427,0.010166734444896299,0.0,0.0,VIP,18-30,VIP
45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,no,0,0.07345704791821765,0.053273688491256604,0.007272727272727273,0.0,VIP,41-50,High Value
33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes,1,0.07284876436729433,0.18991459943066286,0.007272727272727273,1.6666666666666667,VIP,31-40,VIP
39,management,single,tertiary,no,11971,yes,no,telephone,15,may,75,10,179,5,failure,no,0,0.18148639079040546,0.015250101667344449,0.01818181818181818,0.0,VIP,31-40,VIP
32,blue-collar,single,secondary,no,574,yes,no,cellular,15,may,51,4,-1,0,unknown,no,0,0.07801463512065804,0.010370069133794225,0.0,0.0,VIP,31-40,Low Value
30,admin.,married,tertiary,no,-750,no,no,cellular,15,may,208,3,-1,0,unknown,no,0,0.06599422584569573,0.0422936152907686,0.0,0.0,VIP,18-30,Low Value
35,self-employed,married,secondary,no,-56,yes,no,cellular,15,may,162,2,361,3,failure,no,0,0.07229495397018504,0.03294021960146401,0.01090909090909091,0.0,VIP,31-40,Medium Value
57,admin.,married,secondary,no,407,yes,yes,cellular,15,may,166,3,-1,0,unknown,no,0,0.07649846567283425,0.033753558357055714,0.0,0.0,VIP,51-60,Medium Value
40,blue-collar,married,secondary,no,187,yes,no,cellular,15,may,53,3,-1,0,unknown,no,0,0.0745011166996532,0.010776738511590077,0.0,0.0,VIP,31-40,Low Value
26,student,single,secondary,no,372,yes,no,cellular,15,may,34,11,374,2,other,no,0,0.07618070560891908,0.0069133794225294835,0.007272727272727273,0.0,VIP,18-30,Low Value
34,admin.,single,secondary,no,3160,no,no,cellular,15,may,22,8,331,13,failure,no,0,0.1014925644145044,0.004473363155754371,0.04727272727272727,0.0,VIP,31-40,High Value
45,blue-collar,married,primary,no,302,yes,no,telephone,15,may,258,3,-1,0,unknown,no,0,0.07554518548108874,0.0524603497356649,0.0,0.0,VIP,41-50,High Value
