age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group
57,technician,married,secondary,no,1753,yes,no,cellular,7,may,539,1,-1,0,unknown,no,0,0.08871860984511468,0.1095973973159821,0.0,0.07723852411735196,VIP,51-60
43,blue-collar,married,unknown,no,175,no,no,cellular,7,may,54,1,-1,0,unknown,no,0,0.07439217039202514,0.010980073200488003,0.0,0.04049010715615897,Low Value,41-50
45,blue-collar,married,primary,no,956,yes,no,cellular,7,may,643,1,-1,0,unknown,no,0,0.08148275924681787,0.1307442049613664,0.0,0.07996464111181886,VIP,41-50
26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,2,-1,0,unknown,yes,1,0.07562689521180979,0.16226108174054493,0.0,0.08649177212806838,VIP,18-30
30,admin.,single,secondary,no,239,yes,no,cellular,7,may,115,3,-1,0,unknown,no,0,0.07497321736604144,0.02338348922326149,0.0,0.044501655449999164,Low Value,18-30
24,management,single,tertiary,no,1085,no,yes,cellular,7,may,95,6,-1,0,unknown,no,0,0.08265393205381949,0.01931679544530297,0.0,0.047122004660500635,Medium Value,18-30
42,admin.,single,secondary,no,2790,yes,no,cellular,7,may,425,1,336,1,failure,no,0,0.09813338659597262,0.08641724278161854,0.0036363636363636364,0.0757191388597446,VIP,41-50
27,blue-collar,single,secondary,no,4,yes,no,cellular,7,may,153,2,-1,0,unknown,no,0,0.07283968550832533,0.031110207401382674,0.0,0.045752904974577464,Low Value,18-30
35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,266,2,168,1,failure,no,0,0.07409256804604798,0.05408702724684831,0.0036363636363636364,0.05399966492435121,High Value,31-40
34,unemployed,divorced,tertiary,yes,530,yes,no,cellular,7,may,57,1,-1,0,unknown,no,0,0.07761516532602183,0.011590077267181781,0.0,0.04228460584316545,Low Value,31-40
32,entrepreneur,married,secondary,no,-25,yes,no,cellular,7,may,243,2,-1,0,unknown,no,0,0.07257639859822418,0.049410329402196015,0.0,0.051111298119770894,Medium Value,31-40
46,blue-collar,married,secondary,no,4646,yes,no,cellular,7,may,33,3,359,1,failure,no,0,0.1149837488424455,0.0067100447336315575,0.0036363636363636364,0.06023216056858494,High Value,41-50
38,self-employed,divorced,tertiary,no,1513,no,no,cellular,7,may,330,1,342,1,failure,no,0,0.08653968369255352,0.06710044733631558,0.0036363636363636364,0.06412724877444416,High Value,31-40
47,entrepreneur,single,tertiary,no,77,yes,yes,cellular,7,may,308,1,335,3,failure,no,0,0.07350244221306267,0.0626270841805612,0.01090909090909091,0.057721164542517876,High Value,41-50
47,management,married,tertiary,no,618,yes,no,cellular,7,may,50,2,359,3,failure,no,0,0.07841410491529426,0.010166734444896299,0.01090909090909091,0.0444388909729342,Low Value,41-50
58,management,married,tertiary,no,246,yes,no,cellular,7,may,245,2,288,2,failure,no,0,0.07503676937882447,0.049816998779991864,0.007272727272727273,0.05391802977795525,High Value,51-60
28,admin.,married,secondary,no,-393,yes,yes,cellular,7,may,247,2,349,2,failure,no,0,0.06923537849763042,0.05022366815778772,0.007272727272727273,0.05113933515069698,Medium Value,18-30
38,management,married,unknown,no,546,yes,no,cellular,7,may,437,3,351,2,failure,no,0,0.0777604270695259,0.08885725904839366,0.007272727272727273,0.06699193670382651,VIP,31-40
27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,no,0,0.14875710420714328,0.0931272875152501,0.0036363636363636364,0.1030440110854194,VIP,18-30
43,unknown,married,secondary,no,703,yes,no,cellular,7,may,96,3,301,1,failure,no,0,0.07918580792765965,0.019520130134200894,0.0036363636363636364,0.046176215731362824,Medium Value,41-50
28,admin.,single,secondary,no,697,yes,no,cellular,7,may,404,2,-1,0,unknown,no,0,0.07913133477384562,0.0821472143147621,0.0,0.06420983168135144,High Value,18-30
52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,253,4,-1,0,unknown,no,0,0.06169084669438746,0.05144367629117527,0.0,0.04627852623454631,Medium Value,51-60
36,admin.,divorced,secondary,no,181,yes,no,cellular,7,may,271,2,-1,0,unknown,no,0,0.07444664354583917,0.055103700691337944,0.0,0.05375443198032097,High Value,31-40
26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,failure,no,0,0.12303669674795273,0.11834078893859293,0.014545454545454545,0.09992967596464515,VIP,18-30
42,blue-collar,divorced,primary,yes,78,yes,no,cellular,7,may,227,2,-1,0,unknown,no,0,0.07351152107203167,0.0461569743798292,0.0,0.050602852849964595,Medium Value,41-50
28,self-employed,single,tertiary,no,270,yes,no,cellular,7,may,49,2,345,2,failure,no,0,0.0752546619940806,0.009963399755998373,0.007272727272727273,0.042070896378385264,Low Value,18-30
35,blue-collar,married,primary,no,1033,yes,no,cellular,7,may,244,2,-1,0,unknown,no,0,0.08218183138743124,0.04961366409109394,0.0,0.0559750149210438,High Value,31-40
50,blue-collar,married,primary,no,162,yes,no,cellular,7,may,924,3,-1,0,unknown,no,0,0.07427414522542808,0.1878812525416836,0.0,0.09350144837521912,VIP,41-50
27,services,single,secondary,no,814,yes,no,cellular,7,may,62,2,-1,0,unknown,no,0,0.0801935612732192,0.012606750711671411,0.0,0.04387880585011102,Low Value,18-30
43,management,married,tertiary,no,0,yes,no,cellular,7,may,240,3,293,5,failure,no,0,0.0728033700724493,0.048800325335502236,0.01818181818181818,0.05467814627323896,High Value,41-50
29,management,married,tertiary,no,2417,yes,no,cellular,7,may,126,2,-1,0,unknown,no,0,0.09474697220053385,0.025620170801138674,0.0,0.055059537340608526,High Value,18-30
28,technician,single,secondary,no,417,yes,yes,cellular,7,may,188,2,366,2,other,no,0,0.07658925426252429,0.03822692151281008,0.007272727272727273,0.05121724903965062,Medium Value,18-30
37,management,married,tertiary,no,19,yes,no,cellular,7,may,580,2,-1,0,unknown,no,0,0.0729758683928604,0.11793411956079707,0.0,0.0718681700646693,VIP,31-40
33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,no,0,0.07282152779038731,0.12200081333875559,0.06181818181818182,0.0853746442604567,VIP,31-40
56,technician,married,secondary,no,264,yes,yes,cellular,7,may,639,2,280,5,success,no,0,0.07520018884026657,0.1299308662057747,0.01818181818181818,0.08021571791822932,VIP,51-60
41,blue-collar,married,secondary,no,424,yes,no,cellular,7,may,83,5,-1,0,unknown,no,0,0.07665280627530732,0.016876779178527857,0.0,0.04338943689121202,Low Value,41-50
33,admin.,married,secondary,no,543,yes,no,cellular,7,may,244,2,-1,0,unknown,no,0,0.0777331904926189,0.04961366409109394,0.0,0.05375069447363763,High Value,31-40
28,self-employed,single,tertiary,no,75,yes,no,cellular,7,may,245,3,-1,0,unknown,no,0,0.07348428449512466,0.049816998779991864,0.0,0.05168724188155989,Medium Value,18-30
54,blue-collar,divorced,secondary,no,1145,yes,no,cellular,7,may,178,3,-1,0,unknown,no,0,0.08319866359195977,0.036193574623830826,0.0,0.05245740418312913,Medium Value,51-60
24,technician,married,secondary,no,432,yes,no,cellular,7,may,212,2,-1,0,unknown,no,0,0.07672543714705937,0.04310695404636031,0.0,0.05129480478743778,Medium Value,18-30
39,technician,divorced,secondary,no,411,yes,no,cellular,7,may,17,2,-1,0,unknown,no,0,0.07653478110871026,0.0034566897112647418,0.0,0.03930439746773455,Low Value,31-40
36,housemaid,married,secondary,no,556,yes,no,cellular,7,may,35,3,-1,0,unknown,no,0,0.07785121565921596,0.0071167141114274095,0.0,0.041060622063036206,Low Value,31-40
33,services,married,primary,no,0,yes,no,cellular,7,may,227,2,-1,0,unknown,no,0,0.0728033700724493,0.0461569743798292,0.0,0.05024877735017341,Medium Value,31-40
46,entrepreneur,married,tertiary,no,193,yes,no,cellular,7,may,201,8,-1,0,unknown,no,0,0.07455558985346722,0.04087027246848312,0.0,0.04953887666727855,Medium Value,41-50
42,blue-collar,married,primary,no,0,yes,yes,cellular,7,may,209,2,-1,0,unknown,no,0,0.0728033700724493,0.04249694997966653,0.0,0.04915077003012461,Medium Value,41-50
38,technician,married,secondary,no,2000,yes,no,cellular,7,may,198,2,-1,0,unknown,no,0,0.09096108801045885,0.04026026840178935,0.0,0.05755862452576623,High Value,31-40
34,admin.,married,secondary,no,48,yes,no,cellular,7,may,1806,2,287,3,other,yes,1,0.07323915530296153,0.3672224481496543,0.01090909090909091,0.14896813027819522,VIP,31-40
34,technician,single,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,no,0,0.0737566502641948,0.029686864579097194,0.01090909090909091,0.04796620268764474,Medium Value,31-40
27,blue-collar,single,secondary,yes,-717,yes,yes,cellular,7,may,202,2,349,1,other,no,0,0.06629382819167288,0.04107360715738105,0.0036363636363636364,0.04619626897032349,Medium Value,18-30
31,admin.,married,secondary,no,799,yes,no,cellular,7,may,556,3,-1,0,unknown,no,0,0.08005737838868413,0.11305408702724684,0.0,0.07394491530251612,VIP,31-40
35,admin.,divorced,secondary,no,0,yes,no,cellular,7,may,262,2,-1,0,unknown,no,0,0.0728033700724493,0.053273688491256604,0.0,0.05238379158360163,Medium Value,31-40
31,technician,single,unknown,no,460,yes,no,cellular,7,may,189,2,-1,0,unknown,no,0,0.0769796451981915,0.038430256201708014,0.0,0.050018899459608156,Medium Value,31-40
23,housemaid,married,tertiary,no,66,yes,no,cellular,7,may,1391,2,-1,0,unknown,yes,1,0.07340257476440362,0.28283855225701504,0.0,0.12155285305930633,VIP,18-30
26,housemaid,married,secondary,no,13,yes,no,cellular,7,may,132,2,293,1,other,no,0,0.07292139523904637,0.02684017893452623,0.0036363636363636364,0.04524002402715378,Low Value,18-30
31,unemployed,single,tertiary,no,140,yes,no,telephone,7,may,11,2,-1,0,unknown,no,0,0.07407441032810998,0.0022366815778771857,0.0,0.037708209637418146,Low Value,31-40
51,management,married,tertiary,no,1854,yes,yes,cellular,7,may,166,3,338,2,failure,no,0,0.08963557460098416,0.033753558357055714,0.007272727272727273,0.056398400262154244,High Value,51-60
53,blue-collar,married,primary,no,2144,yes,no,cellular,7,may,217,2,342,1,failure,no,0,0.09226844370199554,0.044123627490849936,0.0036363636363636364,0.06009858282552548,High Value,51-60
49,blue-collar,single,primary,no,2146,yes,no,cellular,7,may,1516,2,353,2,other,yes,1,0.09228660141993356,0.3082553883692558,0.007272727272727273,0.14007446267528897,VIP,41-50
56,entrepreneur,married,tertiary,no,16125,no,no,telephone,7,may,202,2,167,1,failure,no,0,0.2191999709476513,0.04107360715738105,0.0036363636363636364,0.1226493403483127,VIP,51-60
38,admin.,divorced,tertiary,no,2801,yes,yes,cellular,7,may,252,2,-1,0,unknown,no,0,0.09823325404463168,0.05124034160227735,0.0,0.06448872950299904,High Value,31-40
39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,93,4,168,3,failure,no,0,0.07879541699199245,0.018910126067507117,0.01090909090909091,0.04725256449806654,Medium Value,31-40
38,blue-collar,single,primary,no,0,yes,no,cellular,7,may,350,2,-1,0,unknown,no,0,0.0728033700724493,0.0711671411142741,0.0,0.05775182737050688,High Value,31-40
57,services,married,secondary,no,1577,yes,no,telephone,7,may,908,2,357,1,other,no,0,0.08712073066656983,0.1846278975193168,0.0036363636363636364,0.09967600731635269,VIP,51-60
33,blue-collar,married,primary,no,50,yes,no,cellular,7,may,246,2,-1,0,unknown,no,0,0.07325731302089954,0.050020333468889795,0.0,0.051634756551116705,Medium Value,31-40
29,blue-collar,married,secondary,no,-20,yes,no,cellular,7,may,140,3,-1,0,unknown,no,0,0.0726217928930692,0.028466856445709638,0.0,0.04485095338024749,Low Value,18-30
31,blue-collar,married,secondary,no,1664,yes,no,cellular,7,may,603,2,17,2,failure,no,0,0.08791059139687325,0.12261081740544937,0.007272727272727273,0.08219308637461689,VIP,31-40
44,self-employed,married,tertiary,no,11757,no,no,cellular,7,may,152,2,-1,0,unknown,no,0,0.17954351497103843,0.03090687271248475,0.0,0.09904381929926465,VIP,41-50
37,unemployed,single,secondary,no,490,yes,yes,cellular,7,may,739,2,325,3,failure,no,0,0.07725201096726164,0.1502643350955673,0.01090909090909091,0.08588712419411919,VIP,31-40
38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,unknown,no,0,0.07820529115900715,0.049816998779991864,0.0,0.054047745213501135,High Value,31-40
43,blue-collar,married,secondary,no,1255,yes,yes,cellular,7,may,300,2,-1,0,unknown,no,0,0.0841973380785503,0.061000406669377796,0.0,0.06039879104008849,High Value,41-50
41,technician,divorced,secondary,no,348,yes,no,cellular,7,may,225,2,275,2,failure,no,0,0.07596281299366296,0.045750305002033344,0.007272727272727273,0.05316104345198693,High Value,41-50
28,admin.,single,secondary,no,-181,yes,yes,cellular,7,may,429,2,343,4,failure,no,0,0.07116009659905943,0.08723058153721025,0.014545454545454545,0.0646583136697837,VIP,18-30
32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,no,0,0.077951083107875,0.05591703944692965,0.014545454545454545,0.058659744297107304,High Value,31-40
32,management,divorced,tertiary,yes,-277,yes,no,cellular,7,may,196,3,-1,0,unknown,no,0,0.07028852613803498,0.03985359902399349,0.0,0.04710034277621553,Medium Value,31-40
33,technician,single,secondary,no,5214,yes,no,cellular,7,may,293,2,-1,0,unknown,no,0,0.1201405407368402,0.05957706384709231,0.0,0.0779433895225478,VIP,31-40
42,unemployed,married,secondary,no,356,yes,no,cellular,7,may,787,3,356,2,failure,yes,1,0.076035443865415,0.16002440016266775,0.007272727272727273,0.08747958743605327,VIP,41-50
37,blue-collar,married,secondary,no,740,yes,no,cellular,7,may,434,3,342,2,failure,no,0,0.07952172570951284,0.08824725498169987,0.007272727272727273,0.06768958480381183,VIP,31-40
55,retired,married,secondary,no,1,yes,no,telephone,7,may,79,2,360,6,other,no,0,0.0728124489314183,0.016063440422936153,0.02181818181818182,0.04558889295622636,Low Value,51-60
32,entrepreneur,married,tertiary,no,0,yes,no,cellular,7,may,388,2,349,2,failure,no,0,0.0728033700724493,0.07889385929239529,0.007272727272727273,0.06152438827848868,High Value,31-40
50,management,married,tertiary,no,1174,yes,no,cellular,7,may,128,2,-1,0,unknown,no,0,0.08346195050206091,0.026026840178934526,0.0,0.04953902730471081,Medium Value,41-50
45,technician,married,secondary,no,1240,no,no,cellular,7,may,269,2,-1,0,unknown,no,0,0.08406115519401522,0.05469703131354209,0.0,0.05843968699107023,High Value,41-50
32,technician,single,tertiary,no,2626,yes,yes,cellular,7,may,217,2,351,2,other,no,0,0.09664445372505584,0.044123627490849936,0.007272727272727273,0.06301386056432835,High Value,31-40
32,blue-collar,single,tertiary,no,3014,yes,no,cellular,7,may,291,2,-1,0,unknown,no,0,0.10016705100502969,0.059170394469296464,0.0,0.06783464384330379,VIP,31-40
40,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,failure,no,0,0.07432861837924211,0.05063033753558357,0.0036363636363636364,0.05308068317756885,High Value,31-40
38,entrepreneur,married,unknown,no,1134,yes,no,cellular,7,may,249,4,332,3,failure,no,0,0.08309879614330072,0.05063033753558357,0.01090909090909091,0.05892031751414361,High Value,31-40
29,management,married,tertiary,no,991,no,no,cellular,7,may,109,2,-1,0,unknown,no,0,0.08180051931073304,0.022163481089873933,0.0,0.0475493039823287,Medium Value,18-30
32,admin.,married,secondary,no,203,yes,yes,cellular,7,may,219,2,-1,0,unknown,no,0,0.07464637844315727,0.04453029686864579,0.0,0.05068227828217237,Medium Value,31-40
36,management,divorced,tertiary,no,-252,yes,no,cellular,7,may,235,2,293,1,other,no,0,0.0705154976122601,0.04778365189101261,0.0036363636363636364,0.05032011710070656,Medium Value,31-40
55,management,divorced,tertiary,no,608,yes,no,cellular,7,may,161,2,-1,0,unknown,no,0,0.0783233163256042,0.032736884912566086,0.0,0.048982723636571926,Medium Value,51-60
37,management,married,tertiary,no,591,yes,no,cellular,7,may,181,2,255,5,failure,no,0,0.07816897572313113,0.036803578690524606,0.01818181818181818,0.05376192510508659,High Value,31-40
39,services,single,secondary,no,1163,yes,no,cellular,7,may,432,3,363,2,other,no,0,0.08336208305340186,0.08784058560390402,0.007272727272727273,0.06948776266241759,VIP,31-40
59,retired,married,secondary,no,417,yes,no,cellular,7,may,476,2,-1,0,unknown,no,0,0.07658925426252429,0.09678731191541277,0.0,0.06733082070588597,VIP,51-60
39,blue-collar,married,secondary,no,62,yes,no,cellular,7,may,877,3,-1,0,unknown,yes,1,0.0733662593285276,0.17832452216348108,0.0,0.09018048631330812,VIP,31-40
33,technician,married,secondary,no,348,yes,no,cellular,7,may,263,2,294,1,success,no,0,0.07596281299366296,0.053477023180154536,0.0036363636363636364,0.054751786178150574,High Value,31-40
31,services,single,secondary,no,1192,yes,no,cellular,7,may,156,2,349,2,other,no,0,0.08362536996350299,0.03172021146807645,0.007272727272727273,0.05278329387671988,High Value,31-40
24,services,single,secondary,no,638,yes,yes,cellular,7,may,792,3,-1,0,unknown,yes,1,0.07859568209467435,0.1610410736071574,0.0,0.08761016312948439,VIP,18-30
36,technician,married,secondary,no,197,yes,no,cellular,7,may,589,2,-1,0,unknown,no,0,0.07459190528934324,0.1197641317608784,0.0,0.07322519217293513,VIP,31-40
46,technician,divorced,secondary,no,-154,yes,no,cellular,7,may,215,2,294,1,failure,no,0,0.07140522579122256,0.04371695811305409,0.0036363636363636364,0.04954497305680024,Medium Value,41-50
30,technician,single,tertiary,no,3086,yes,no,cellular,7,may,84,3,168,1,failure,no,0,0.10082072885079804,0.01708011386742578,0.0036363636363636364,0.05626167131289948,High Value,18-30
43,services,single,secondary,no,37,yes,no,cellular,7,may,329,2,-1,0,unknown,no,0,0.07313928785430247,0.06689711264741764,0.0,0.05663877772137653,High Value,41-50
33,technician,divorced,tertiary,no,2558,no,no,cellular,7,may,680,2,367,2,failure,no,0,0.09602709131516352,0.13826758845058967,0.007272727272727273,0.09094836764730412,VIP,31-40
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes,1,0.07184101102173479,0.11244408296055307,0.0036363636363636364,0.07038100312630605,VIP,41-50
35,blue-collar,married,secondary,no,848,yes,no,cellular,7,may,174,3,366,2,failure,no,0,0.08050224247816536,0.03538023586823912,0.007272727272727273,0.05231973745409987,Medium Value,31-40
29,self-employed,married,tertiary,no,0,yes,no,cellular,7,may,253,2,302,1,failure,no,0,0.0728033700724493,0.05144367629117527,0.0036363636363636364,0.052562060650849965,Medium Value,18-30
